Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.399017372,,,,,,,,,,,,,,,0.738549614687158,
0.40106161,,,0.741463789108067,,,,,,,,,,,,,
0.401975457,,,,,0.738549614687158,,,,,,,,,,,
0.403147044,,,,,,,,,,,0.741463789108067,,,,,
0.405736226,,0.738549614687158,,,,,,,,,,,,,,
0.405822335,,,,,,,,,,,,0.738549614687158,,,,
0.407503335,,,,,,,,,,,,,,0.738549614687158,,
0.408255373,,,,,,,,,,0.738549614687158,,,,,,
0.408260857,,,,,,,,,,,,,,,,0.738549614687158
0.408541749,,,,,,,,,,,,,,,0.738549614687158,
0.413422551,,,0.738549614687158,,,,,,,,,,,,,
0.413430515,,,,,,,0.735781620174669,,,,,,,,,
0.413647785,0.738549614687158,,,,,,,,,,,,,,,
0.41459788,,,,,,,,,,,0.738549614687158,,,,,
0.418095276,,,,,0.735781620174669,,,,,,,,,,,
0.41843226,,,,,,,,,,,,,0.735781620174669,,,
0.419918427,,,,,,0.735781620174669,,,,,,,,,,
0.420131484,,,,0.735781620174669,,,,,,,,,,,,
0.420146255,,,,,,,,0.735781620174669,,,,,,,,
0.421393909,,,,,,,,,0.738549614687158,,,,,,,
0.426129473,,,,,,,,,,,,0.738549614687158,,,,
0.426699957,,0.735781620174669,,,,,,,,,,,,,,
0.427744803,,,,,,,,,,0.738549614687158,,,,,,
0.429205694,,,,,,,,,,,,,,,0.735781620174669,
0.433552359,,,,,,,,,,,,,,0.735781620174669,,
0.434044717,,,,,,,,,,,0.735781620174669,,,,,
0.435213521,,,0.735781620174669,,,,,,,,,,,,,
0.435523587,,,,,,,0.735781620174669,,,,,,,,,
0.440372084,,,,,,,,,,,,0.735781620174669,,,,
0.440545029,,,,,,,,,,0.735781620174669,,,,,,
0.440726995,,,,,,,,,,,,,,,,0.735781620174669
0.441955287,0.735781620174669,,,,,,,,,,,,,,,
0.441957202,,0.733282482826281,,,,,,,,,,,,,,
0.441968761,,,,0.733282482826281,,,,,,,,,,,,
0.443619504,,,,,,,,,,,,,,,0.733282482826281,
0.443655931,,,,,0.733282482826281,,,,,,,,,,,
0.444555299,,,,,,0.733282482826281,,,,,,,,,,
0.444822269,,,,,,,,,,,,,0.733282482826281,,,
0.445763265,,,,,,,,0.733282482826281,,,,,,,,
0.450344387,,,,,,,,,0.735781620174669,,,,,,,
0.456168176,,,,,,,,,,,0.735781620174669,,,,,
0.45681719,,,0.735781620174669,,,,,,,,,,,,,
0.458402423,,,,,,,,,,,,,,,0.733282482826281,
0.458581717,,,,,,,,,,0.735781620174669,,,,,,
0.458674725,,,,,,,0.733282482826281,,,,,,,,,
0.464346976,,0.733282482826281,,,,,,,,,,,,,,
0.464705135,0.733282482826281,,,,,,,,,,,,,,,
0.464872122,,,,,,,,,,,,,,,,0.733282482826281
0.464929636,,,,,0.733282482826281,,,,,,,,,,,
0.465112034,,,,,,,,,,,,,,0.733282482826281,,
0.465778495,,,,,,,,,,,,0.733282482826281,,,,
0.466923652,,,,0.731026502288364,,,,,,,,,,,,
0.471309888,,,,,,0.731026502288364,,,,,,,,,,
0.472454651,,,,,,,,,0.733282482826281,,,,,,,
0.473655292,,,,,,,0.731026502288364,,,,,,,,,
0.473981674,,,,,,,,,,,,,0.731026502288364,,,
0.475798987,,,,,,,,0.731026502288364,,,,,,,,
0.476153431,,,,,0.731026502288364,,,,,,,,,,,
0.477765922,,,,,,,,,,0.733282482826281,,,,,,
0.477774148,,0.731026502288364,,,,,,,,,,,,,,
0.478748909,,,,,,,,,,,0.733282482826281,,,,,
0.47956301,,,0.733282482826281,,,,,,,,,,,,,
0.485894685,,,,,,,,,,,,,,,0.731026502288364,
0.486714942,,,,,,,,,,,,0.731026502288364,,,,
0.487760895,,,,,,,,,,0.733282482826281,,,,,,
0.488237112,,,,,,,0.731026502288364,,,,,,,,,
0.489123048,,,,,,,,,,,,,,0.731026502288364,,
0.489678092,,,,,,,,,,,,,,,,0.731026502288364
0.490712764,0.731026502288364,,,,,,,,,,,,,,,
0.490826796,,,,,0.731026502288364,,,,,,,,,,,
0.494893057,,,,,,,,0.728839610437435,,,,,,,,
0.49578438,,0.728839610437435,,,,,,,,,,,,,,
0.496861441,,,,0.728839610437435,,,,,,,,,,,,
0.498912058,,,,,,,,,,,,,,,0.728839610437435,
0.499115215,,,,,,,0.728839610437435,,,,,,,,,
0.499129002,,,,,,,,,,,,0.731026502288364,,,,
0.500131357,,,,,,,,,0.731026502288364,,,,,,,
0.505248135,,,,,,,,,,0.731026502288364,,,,,,
0.50592596,,,0.731026502288364,,,,,,,,,,,,,
