Time [s],Relative error 0,Relative error 1,Relative error 2,Relative error 3,Relative error 4,Relative error 5,Relative error 6,Relative error 7
6.309692176,,,,0.438361247117333,,,,
6.309990564,,0.438361247117333,,,,,,
6.310487469,,,,,,0.438361247117333,,
6.3107621,,,,,,,,0.438361247117333
6.318701361,,,,,0.437891596230979,,,
6.318758435,,,0.437891596230979,,,,,
6.318764209,0.437891596230979,,,,,,,
6.319776312,,,,,,,0.437891596230979,
6.323850416,,,,0.437891596230979,,,,
6.324512344,,0.437891596230979,,,,,,
6.325004282,,,,,,,,0.437891596230979
6.328192666,,,,,,0.437891596230979,,
6.335172672,0.437422589605592,,,,,,,
6.335540581,,,0.437422589605592,,,,,
6.335694475,,,,,0.437422589605592,,,
6.337184146,,,,,,,0.437422589605592,
6.33918387,,0.437422589605592,,,,,,
6.340896164,,,,,,,,0.437422589605592
6.341640065,,,,0.437422589605592,,,,
6.34242129,,,,,,0.437422589605592,,
6.349992243,0.436954225680109,,,,,,,
6.350545735,,,,,0.436954225680109,,,
6.351209742,,,,,,,0.436954225680109,
6.352550723,,,0.436954225680109,,,,,
6.355207465,,,,0.436954225680109,,,,
6.357332357,,,,,,0.436954225680109,,
6.358138683,,0.436954225680109,,,,,,
6.358189172,,,,,,,,0.436954225680109
6.364014694,,,,,,,0.43648650290093,
6.365697635,0.43648650290093,,,,,,,
6.365761535,,,,,0.43648650290093,,,
6.368036983,,,0.43648650290093,,,,,
6.369026533,,0.43648650290093,,,,,,
6.369712563,,,,,,,,0.43648650290093
6.370202931,,,,,,0.43648650290093,,
6.370711293,,,,0.43648650290093,,,,
6.377768934,,,,,,,0.436019419721858,
6.378059481,,,0.436019419721858,,,,,
6.37922126,0.436019419721858,,,,,,,
6.380437281,,,,,0.436019419721858,,,
6.384827047,,,,,,0.436019419721858,,
6.385702129,,,,,,,,0.436019419721858
6.386191442,,0.436019419721858,,,,,,
6.387386056,,,,0.436019419721858,,,,
6.393536528,0.435552974604045,,,,,,,
6.394905973,,,,,,,0.435552974604045,
6.395012341,,,0.435552974604045,,,,,
6.395210522,,,,,0.435552974604045,,,
6.399207661,,,,,,0.435552974604045,,
6.399923724,,0.435552974604045,,,,,,
6.401790764,,,,,,,,0.435552974604045
6.403642596,,,,0.435552974604045,,,,
6.411409632,,,,,,,0.435087166015935,
6.41293259,,,0.435087166015935,,,,,
6.413263988,,,,,0.435087166015935,,,
6.413596977,0.435087166015935,,,,,,,
6.418079035,,0.435087166015935,,,,,,
6.418531339,,,,,,0.435087166015935,,
6.418811165,,,,,,,,0.435087166015935
6.419534948,,,,0.435087166015935,,,,
6.424466355,0.434621992433212,,,,,,,
6.426849623,,,,,0.434621992433212,,,
6.427721509,,,,,,,0.434621992433212,
6.428267761,,,0.434621992433212,,,,,
6.430360224,,0.434621992433212,,,,,,
6.433637921,,,,0.434621992433212,,,,
6.434580995,,,,,,,,0.434621992433212
6.434652274,,,,,,0.434621992433212,,
6.441772526,0.434157452338739,,,,,,,
6.442306515,,,,,,,0.434157452338739,
6.442312198,,,0.434157452338739,,,,,
6.442711872,,,,,0.434157452338739,,,
6.444728368,,,,,,0.434157452338739,,
6.444902477,,,,,,,,0.434157452338739
6.446073049,,0.434157452338739,,,,,,
6.446349902,,,,0.434157452338739,,,,
6.457243368,0.43369354422251,,,,,,,
6.45786139,,,,,0.43369354422251,,,
6.458410338,,,0.43369354422251,,,,,
6.458948533,,,,,,,0.43369354422251,
6.459803202,,,,,,0.43369354422251,,
6.460917262,,0.43369354422251,,,,,,
6.461037009,,,,0.43369354422251,,,,
6.462316475,,,,,,,,0.43369354422251
6.469625418,,,,,0.433230266581596,,,
6.469795851,,,,,,,0.433230266581596,
6.470180544,,,0.433230266581596,,,,,
6.472997122,0.433230266581596,,,,,,,
6.476066104,,,,0.433230266581596,,,,
6.476999105,,,,,,0.433230266581596,,
6.477609583,,0.433230266581596,,,,,,
6.477906491,,,,,,,,0.433230266581596
6.483269965,0.432767617920089,,,,,,,
6.486925504,,,0.432767617920089,,,,,
6.486935222,,,,,0.432767617920089,,,
6.48810826,,,,,,,0.432767617920089,
6.489406698,,,,,,,,0.432767617920089
6.491653163,,,,0.432767617920089,,,,
6.492379634,,,,,,0.432767617920089,,
6.494681298,,0.432767617920089,,,,,,
6.500066311,0.43230559674905,,,,,,,
6.502243004,,,,,0.43230559674905,,,
6.502416428,,,,,,,0.43230559674905,
6.503240945,,,0.43230559674905,,,,,
6.504978688,,0.43230559674905,,,,,,
6.5061715,,,,,,,,0.43230559674905
6.506761792,,,,,,0.43230559674905,,
6.507770042,,,,0.43230559674905,,,,
6.513036731,,,0.43184420158646,,,,,
6.514118835,0.43184420158646,,,,,,,
6.517555026,,,,,0.43184420158646,,,
6.517727527,,,,,,,0.43184420158646,
6.521388527,,0.43184420158646,,,,,,
6.521772208,,,,,,0.43184420158646,,
6.522664656,,,,,,,,0.43184420158646
6.522702544,,,,0.43184420158646,,,,
6.529240533,,,,,0.431383430957167,,,
6.529661562,0.431383430957167,,,,,,,
6.529943745,,,0.431383430957167,,,,,
6.53259765,,,,,,,0.431383430957167,
6.534736936,,,,0.431383430957167,,,,
6.534827528,,,,,,0.431383430957167,,
6.535716161,,0.431383430957167,,,,,,
6.536580918,,,,,,,,0.431383430957167
6.543499511,0.430923283392834,,,,,,,
6.544505143,,,,,,,0.430923283392834,
6.545201229,,,,,0.430923283392834,,,
6.545637152,,,0.430923283392834,,,,,
6.550088783,,,,0.430923283392834,,,,
6.550314302,,,,,,0.430923283392834,,
6.55069717,,0.430923283392834,,,,,,
6.551640914,,,,,,,,0.430923283392834
6.55827483,0.430463757431891,,,,,,,
6.559761155,,,,,,,0.430463757431891,
6.559941374,,,,,0.430463757431891,,,
6.560795566,,,0.430463757431891,,,,,
6.562572234,,0.430463757431891,,,,,,
6.562847975,,,,,,,,0.430463757431891
6.565506958,,,,,,0.430463757431891,,
6.566012617,,,,0.430463757431891,,,,
6.572154524,,,0.430004851619483,,,,,
6.572364018,0.430004851619483,,,,,,,
6.574804948,,,,,,,0.430004851619483,
6.576146242,,,,,0.430004851619483,,,
6.576684383,,,,,,,,0.430004851619483
6.578767299,,0.430004851619483,,,,,,
6.579904344,,,,0.430004851619483,,,,
6.581085333,,,,,,0.430004851619483,,
6.587214668,,,,,0.429546564507422,,,
6.588021199,0.429546564507422,,,,,,,
6.588647643,,,,,,,0.429546564507422,
6.590751483,,,0.429546564507422,,,,,
6.592566696,,,,,,0.429546564507422,,
6.593955872,,,,,,,,0.429546564507422
6.595882003,,0.429546564507422,,,,,,
6.596134093,,,,0.429546564507422,,,,
6.602687552,,,,,,,0.429088894654138,
6.602720964,0.429088894654138,,,,,,,
6.603181098,,,0.429088894654138,,,,,
6.604813748,,,,,0.429088894654138,,,
6.609921032,,,,,,,,0.429088894654138
6.61015342,,,,,,0.429088894654138,,
6.610157807,,0.429088894654138,,,,,,
6.610258284,,,,0.429088894654138,,,,
6.617457022,,,,,0.42863184062463,,,
6.619094788,,,,,,,0.42863184062463,
6.61929134,0.42863184062463,,,,,,,
6.620008639,,,0.42863184062463,,,,,
6.620936274,,,,0.42863184062463,,,,
6.622043031,,,,,,,,0.42863184062463
6.62418521,,,,,,0.42863184062463,,
6.624587756,,0.42863184062463,,,,,,
6.630634277,,,0.428175400990418,,,,,
6.63078221,0.428175400990418,,,,,,,
6.631776606,,,,,,,0.428175400990418,
6.63229387,,,,,0.428175400990418,,,
6.635712512,,0.428175400990418,,,,,,
6.637209241,,,,,,,,0.428175400990418
6.638370906,,,,0.428175400990418,,,,
6.639771032,,,,,,0.428175400990418,,
6.64648627,,,0.427719574329496,,,,,
6.64669932,,,,,,,0.427719574329496,
6.647295213,0.427719574329496,,,,,,,
6.647781997,,,,,0.427719574329496,,,
6.650149332,,,,,,0.427719574329496,,
6.651984715,,0.427719574329496,,,,,,
6.653050125,,,,0.427719574329496,,,,
6.653300422,,,,,,,,0.427719574329496
6.65884903,,,,,0.427264359226288,,,
6.660326456,,,0.427264359226288,,,,,
6.663104074,0.427264359226288,,,,,,,
6.663408894,,,,,,,0.427264359226288,
6.664133016,,,,0.427264359226288,,,,
6.665098347,,,,,,0.427264359226288,,
6.666344234,,,,,,,,0.427264359226288
6.668180893,,0.427264359226288,,,,,,
6.674147864,0.426809754271593,,,,,,,
6.675257812,,,,,,,0.426809754271593,
6.675969818,,,,,0.426809754271593,,,
6.677239143,,,0.426809754271593,,,,,
6.680366453,,,,0.426809754271593,,,,
6.681675254,,,,,,,,0.426809754271593
6.681848302,,,,,,0.426809754271593,,
6.682143646,,0.426809754271593,,,,,,
6.687630481,,,0.42635575806255,,,,,
6.690868773,,,,,,,0.42635575806255,
6.690931762,0.42635575806255,,,,,,,
6.690947861,,,,,0.42635575806255,,,
6.694068203,,,,0.42635575806255,,,,
6.69558595,,0.42635575806255,,,,,,
6.695773006,,,,,,0.42635575806255,,
6.697222412,,,,,,,,0.42635575806255
6.702760271,,,,,0.425902369202583,,,
6.704108767,,,0.425902369202583,,,,,
6.706999499,0.425902369202583,,,,,,,
6.70731521,,,,,,,0.425902369202583,
6.709947965,,,,0.425902369202583,,,,
6.709952366,,,,,,0.425902369202583,,
6.710422917,,0.425902369202583,,,,,,
6.712550445,,,,,,,,0.425902369202583
6.718353208,,,,,,,0.425449586301361,
6.719102091,,,0.425449586301361,,,,,
6.719838501,,,,,0.425449586301361,,,
6.721265845,0.425449586301361,,,,,,,
6.725414303,,,,,,0.425449586301361,,
6.725639114,,,,0.425449586301361,,,,
6.726831113,,0.425449586301361,,,,,,
6.727292789,,,,,,,,0.425449586301361
6.732740622,,,0.424997407974754,,,,,
6.733356067,,,,,,,0.424997407974754,
6.735596429,0.424997407974754,,,,,,,
6.735944752,,,,,0.424997407974754,,,
6.737898477,,0.424997407974754,,,,,,
6.739096905,,,,,,,,0.424997407974754
6.740153344,,,,,,0.424997407974754,,
6.741114326,,,,0.424997407974754,,,,
6.745573882,0.424545832844783,,,,,,,
6.746633404,,,,,0.424545832844783,,,
6.748318393,,,0.424545832844783,,,,,
6.74946267,,,,,,,0.424545832844783,
6.751492525,,,,0.424545832844783,,,,
6.75278609,,0.424545832844783,,,,,,
6.755140657,,,,,,,,0.424545832844783
6.755421554,,,,,,0.424545832844783,,
6.761134039,0.424094859539583,,,,,,,
6.761478179,,,,,0.424094859539583,,,
6.763624257,,,0.424094859539583,,,,,
6.764536503,,,,,,,0.424094859539583,
6.766275911,,,,,,0.424094859539583,,
6.766891912,,,,0.424094859539583,,,,
6.767336186,,0.424094859539583,,,,,,
6.76845407,,,,,,,,0.424094859539583
6.775257556,0.423644486693353,,,,,,,
6.775404138,,,,,,,0.423644486693353,
6.776897338,,,,,0.423644486693353,,,
6.779950071,,,0.423644486693353,,,,,
6.782615385,,,,0.423644486693353,,,,
6.783257199,,,,,,0.423644486693353,,
6.784063828,,0.423644486693353,,,,,,
6.784362299,,,,,,,,0.423644486693353
6.791326236,,,,,,,0.42319471294632,
6.79180414,,,0.42319471294632,,,,,
6.793424682,0.42319471294632,,,,,,,
6.793470083,,,,,0.42319471294632,,,
6.796340627,,,,,,,,0.42319471294632
6.796816484,,,,0.42319471294632,,,,
6.79773055,,0.42319471294632,,,,,,
6.799182354,,,,,,0.42319471294632,,
6.806385495,,,,,,,0.422745536944689,
6.807059739,,,0.422745536944689,,,,,
6.808347965,,,,,0.422745536944689,,,
6.809331388,0.422745536944689,,,,,,,
6.810212366,,,,,,0.422745536944689,,
6.811117322,,,,0.422745536944689,,,,
6.811472334,,0.422745536944689,,,,,,
6.812027998,,,,,,,,0.422745536944689
6.820212683,0.422296957340608,,,,,,,
6.82169932,,,,,0.422296957340608,,,
6.821870315,,,,,,,0.422296957340608,
6.822503611,,,0.422296957340608,,,,,
6.824274476,,,,,,0.422296957340608,,
6.825066147,,0.422296957340608,,,,,,
6.826699128,,,,,,,,0.422296957340608
6.826924739,,,,0.422296957340608,,,,
6.833925885,,,0.421848972792119,,,,,
6.83414943,0.421848972792119,,,,,,,
6.834723769,,,,,,,0.421848972792119,
6.835673179,,,,,0.421848972792119,,,
6.838586701,,0.421848972792119,,,,,,
6.839267091,,,,,,0.421848972792119,,
6.839397319,,,,0.421848972792119,,,,
6.840074714,,,,,,,,0.421848972792119
6.846602566,,,,,0.421401581963124,,,
6.847356026,,,0.421401581963124,,,,,
6.848889157,,,,,,,0.421401581963124,
6.849799575,0.421401581963124,,,,,,,
6.850729854,,,,,,,,0.421401581963124
6.852252078,,,,0.421401581963124,,,,
6.85428729,,,,,,0.421401581963124,,
6.854555365,,0.421401581963124,,,,,,
6.861430592,,,0.420954783523336,,,,,
6.862181372,,,,,0.420954783523336,,,
6.863521432,,,,,,,0.420954783523336,
6.864808011,0.420954783523336,,,,,,,
6.86841442,,,,,,0.420954783523336,,
6.869410585,,,,0.420954783523336,,,,
6.870941716,,,,,,,,0.420954783523336
6.872206765,,0.420954783523336,,,,,,
6.878735403,,,0.420508576148246,,,,,
6.878890752,,,,,0.420508576148246,,,
6.88002479,,,,,,,0.420508576148246,
6.882219345,0.420508576148246,,,,,,,
6.884585389,,0.420508576148246,,,,,,
6.884601177,,,,,,0.420508576148246,,
6.885384965,,,,0.420508576148246,,,,
6.886330719,,,,,,,,0.420508576148246
6.892673025,0.420062958519078,,,,,,,
6.893435638,,,,,,,0.420062958519078,
6.894790995,,,0.420062958519078,,,,,
6.895249395,,,,,0.420062958519078,,,
6.900323883,,0.420062958519078,,,,,,
6.900544593,,,,,,0.420062958519078,,
6.900808083,,,,,,,,0.420062958519078
6.900942126,,,,0.420062958519078,,,,
6.907517653,0.419617929322749,,,,,,,
6.909171076,,,,,,,0.419617929322749,
6.910065775,,,,,0.419617929322749,,,
6.910906605,,,0.419617929322749,,,,,
6.911070698,,0.419617929322749,,,,,,
6.912148571,,,,0.419617929322749,,,,
6.913388127,,,,,,,,0.419617929322749
6.915114665,,,,,,0.419617929322749,,
6.922013939,0.419173487251832,,,,,,,
6.922298649,,,0.419173487251832,,,,,
6.923371234,,,,,0.419173487251832,,,
6.923833541,,,,,,,0.419173487251832,
6.926433626,,0.419173487251832,,,,,,
6.928759449,,,,,,,,0.419173487251832
6.929591763,,,,0.419173487251832,,,,
6.930316382,,,,,,0.419173487251832,,
6.936606156,0.418729631004516,,,,,,,
6.93776889,,,,,0.418729631004516,,,
6.938096864,,,,,,,0.418729631004516,
6.938282616,,,0.418729631004516,,,,,
6.9413164,,,,,,,,0.418729631004516
6.941623312,,,,,,0.418729631004516,,
6.943297903,,0.418729631004516,,,,,,
6.943704548,,,,0.418729631004516,,,,
6.949889973,,,,,,,0.418286359284566,
6.950719689,,,0.418286359284566,,,,,
6.951697243,0.418286359284566,,,,,,,
6.955001793,,,,0.418286359284566,,,,
6.955775089,,,,,,0.418286359284566,,
6.956987327,,0.418286359284566,,,,,,
6.957210356,,,,,,,,0.418286359284566
6.960324718,,,,,0.418286359284566,,,
6.972495852,0.417843670801286,,,,,,,
6.972874915,,,,,,,0.417843670801286,
6.973449512,,,0.417843670801286,,,,,
6.976619944,,,,,0.417843670801286,,,
6.979216316,,,,,,0.417843670801286,,
6.979613506,,,,0.417843670801286,,,,
6.979643916,,0.417843670801286,,,,,,
6.979824591,,,,,,,,0.417843670801286
6.986452363,,,,,0.417401564269481,,,
6.987653446,,,0.417401564269481,,,,,
6.988007343,,,,,,,0.417401564269481,
6.989413488,0.417401564269481,,,,,,,
6.991781294,,0.417401564269481,,,,,,
6.994825843,,,,,,0.417401564269481,,
6.995862348,,,,,,,,0.417401564269481
6.996244237,,,,0.417401564269481,,,,
7.000521727,0.416960038409418,,,,,,,
7.002169177,,,,,0.416960038409418,,,
7.003501484,,,,,,,0.416960038409418,
7.005476782,,,0.416960038409418,,,,,
7.006244139,,,,,,,,0.416960038409418
7.006491024,,,,0.416960038409418,,,,
7.008960025,,0.416960038409418,,,,,,
7.009214145,,,,,,0.416960038409418,,
7.016183667,,,0.416519091946789,,,,,
7.016778123,,,,,,,0.416519091946789,
7.01809812,,,,,0.416519091946789,,,
7.018668686,0.416519091946789,,,,,,,
7.021999557,,,,,,,,0.416519091946789
7.023991835,,,,,,0.416519091946789,,
7.024454403,,,,0.416519091946789,,,,
7.024886913,,0.416519091946789,,,,,,
7.031522888,,,0.416078723612674,,,,,
7.031564072,0.416078723612674,,,,,,,
7.032366983,,,,,,,0.416078723612674,
7.03391312,,,,,0.416078723612674,,,
7.03656348,,0.416078723612674,,,,,,
7.039007272,,,,,,0.416078723612674,,
7.039445618,,,,,,,,0.416078723612674
7.041029877,,,,0.416078723612674,,,,
7.046302857,0.415638932143505,,,,,,,
7.046332238,,,,,0.415638932143505,,,
7.046823152,,,,,,,0.415638932143505,
7.049120584,,,0.415638932143505,,,,,
7.051039137,,,,0.415638932143505,,,,
7.053644769,,,,,,0.415638932143505,,
7.054376476,,,,,,,,0.415638932143505
7.054505018,,0.415638932143505,,,,,,
7.060032532,,,0.415199716281031,,,,,
7.062550311,,,,,,,0.415199716281031,
7.062762227,0.415199716281031,,,,,,,
7.062918094,,,,,0.415199716281031,,,
7.065808485,,0.415199716281031,,,,,,
7.065814309,,,,,,,,0.415199716281031
7.066767635,,,,,,0.415199716281031,,
7.066907594,,,,0.415199716281031,,,,
7.074267378,,,,,0.414761074772279,,,
7.074441652,0.414761074772279,,,,,,,
7.074949279,,,0.414761074772279,,,,,
7.076778965,,,,,,,0.414761074772279,
7.080557229,,0.414761074772279,,,,,,
7.081006823,,,,,,0.414761074772279,,
7.082554023,,,,,,,,0.414761074772279
7.082725755,,,,0.414761074772279,,,,
7.088097521,0.414323006369518,,,,,,,
7.090954457,,,,,0.414323006369518,,,
7.092053558,,,0.414323006369518,,,,,
7.092340321,,,,,,,0.414323006369518,
7.093818098,,,,0.414323006369518,,,,
7.097311863,,,,,,0.414323006369518,,
7.097548959,,0.414323006369518,,,,,,
7.098670282,,,,,,,,0.414323006369518
7.105052455,,,0.413885509830227,,,,,
7.105963151,0.413885509830227,,,,,,,
7.107711647,,,,,0.413885509830227,,,
7.108055182,,,,,,,0.413885509830227,
7.109256524,,,,,,,,0.413885509830227
7.1106174,,,,,,0.413885509830227,,
7.110630573,,0.413885509830227,,,,,,
7.111794857,,,,0.413885509830227,,,,
7.118690311,,,,,,,0.41344858391706,
7.119500333,,,,,0.41344858391706,,,
7.119954829,,,0.41344858391706,,,,,
7.12159735,0.41344858391706,,,,,,,
7.124934067,,,,,,0.41344858391706,,
7.125265705,,,,0.41344858391706,,,,
7.126260977,,0.41344858391706,,,,,,
7.126710333,,,,,,,,0.41344858391706
7.131997817,0.413012227397805,,,,,,,
7.133224932,,,0.413012227397805,,,,,
7.133745808,,,,,0.413012227397805,,,
7.135194331,,,,,,,0.413012227397805,
7.138920445,,,,,,,,0.413012227397805
7.139743792,,,,0.413012227397805,,,,
7.140774125,,,,,,0.413012227397805,,
7.14083583,,0.413012227397805,,,,,,
7.148595745,,,,,0.412576439045358,,,
7.149093213,0.412576439045358,,,,,,,
7.14936147,,,0.412576439045358,,,,,
7.152454775,,,,,,,0.412576439045358,
7.154575073,,,,,,0.412576439045358,,
7.15471882,,0.412576439045358,,,,,,
7.155050785,,,,,,,,0.412576439045358
7.155148531,,,,0.412576439045358,,,,
7.163654064,,,,,,,0.412141217637683,
7.164952784,,,,,0.412141217637683,,,
7.165028936,0.412141217637683,,,,,,,
7.165140846,,,0.412141217637683,,,,,
7.169169891,,,,,,0.412141217637683,,
7.169987188,,,,0.412141217637683,,,,
7.170217346,,,,,,,,0.412141217637683
7.170471366,,0.412141217637683,,,,,,
7.176598621,,,0.411706561957782,,,,,
7.179040094,0.411706561957782,,,,,,,
7.179149376,,,,,0.411706561957782,,,
7.180408221,,,,,,,0.411706561957782,
7.182155881,,0.411706561957782,,,,,,
7.183802986,,,,,,,,0.411706561957782
7.184323016,,,,,,0.411706561957782,,
7.188398708,,,,0.411706561957782,,,,
7.194341562,,,0.411272470793658,,,,,
7.195383667,0.411272470793658,,,,,,,
7.196386793,,,,,0.411272470793658,,,
7.196477138,,,,,,,0.411272470793658,
7.199813844,,,,0.411272470793658,,,,
7.201209497,,,,,,,,0.411272470793658
7.20125454,,,,,,0.411272470793658,,
7.201345083,,0.411272470793658,,,,,,
7.20807238,,,,,,,0.410838942938285,
7.208194447,,,0.410838942938285,,,,,
7.211693573,,,,,0.410838942938285,,,
7.212128132,,,,,,0.410838942938285,,
7.212359807,0.410838942938285,,,,,,,
7.214460945,,0.410838942938285,,,,,,
7.21538642,,,,0.410838942938285,,,,
7.217257598,,,,,,,,0.410838942938285
7.22365195,0.410405977189573,,,,,,,
7.224551263,,,0.410405977189573,,,,,
7.22554339,,,,,,,0.410405977189573,
7.226357181,,,,,0.410405977189573,,,
7.228210399,,,,0.410405977189573,,,,
7.229885456,,0.410405977189573,,,,,,
7.230125953,,,,,,0.410405977189573,,
7.233200748,,,,,,,,0.410405977189573
7.239253112,0.409973572350336,,,,,,,
7.240067983,,,0.409973572350336,,,,,
7.240457384,,,,,,,0.409973572350336,
7.242365767,,,,,0.409973572350336,,,
7.244649656,,,,,,,,0.409973572350336
7.245178537,,,,0.409973572350336,,,,
7.245752094,,0.409973572350336,,,,,,
7.246379735,,,,,,0.409973572350336,,
7.251222027,,,,,0.40954172722826,,,
7.252393563,0.40954172722826,,,,,,,
7.253756495,,,,,,,0.40954172722826,
7.253949715,,,0.40954172722826,,,,,
7.259609725,,0.40954172722826,,,,,,
7.259832796,,,,,,,,0.40954172722826
7.260563165,,,,,,0.40954172722826,,
7.261187728,,,,0.40954172722826,,,,
7.267640948,,,0.409110440635872,,,,,
7.26853487,0.409110440635872,,,,,,,
7.268688811,,,,,,,0.409110440635872,
7.269316158,,,,,0.409110440635872,,,
7.271418337,,,,0.409110440635872,,,,
7.271903672,,,,,,0.409110440635872,,
7.274374538,,,,,,,,0.409110440635872
7.27681585,,0.409110440635872,,,,,,
7.282529545,,,,,0.408679711390505,,,
7.282721873,0.408679711390505,,,,,,,
7.283993105,,,,,,,0.408679711390505,
7.285004665,,,0.408679711390505,,,,,
7.286897703,,0.408679711390505,,,,,,
7.288169776,,,,0.408679711390505,,,,
7.288741397,,,,,,,,0.408679711390505
7.289708389,,,,,,0.408679711390505,,
7.296452114,0.408249538314272,,,,,,,
7.296708811,,,,,,,0.408249538314272,
7.297139069,,,,,0.408249538314272,,,
7.299371214,,,0.408249538314272,,,,,
7.302063404,,,,,,0.408249538314272,,
7.302918036,,0.408249538314272,,,,,,
7.303385685,,,,,,,,0.408249538314272
7.304941342,,,,0.408249538314272,,,,
7.309391788,,,0.407819920234027,,,,,
7.310943328,,,,,,,0.407819920234027,
7.311605082,,,,,0.407819920234027,,,
7.312618719,0.407819920234027,,,,,,,
7.317877453,,,,,,0.407819920234027,,
7.318681554,,,,,,,,0.407819920234027
7.318848702,,0.407819920234027,,,,,,
7.319243594,,,,0.407819920234027,,,,
7.325819667,,,0.407390855981343,,,,,
7.326628238,,,,,0.407390855981343,,,
7.327048723,0.407390855981343,,,,,,,
7.327415835,,,,,,,0.407390855981343,
7.329220062,,0.407390855981343,,,,,,
7.330235946,,,,0.407390855981343,,,,
7.33141445,,,,,,,,0.407390855981343
7.332569605,,,,,,0.407390855981343,,
7.337795442,,,,,0.406962344392475,,,
7.337988533,0.406962344392475,,,,,,,
7.340171263,,,,,,,0.406962344392475,
7.340974353,,,0.406962344392475,,,,,
7.342951283,,,,,,0.406962344392475,,
7.343478486,,0.406962344392475,,,,,,
7.344770773,,,,0.406962344392475,,,,
7.345379794,,,,,,,,0.406962344392475
7.352016501,,,0.406534384308332,,,,,
7.353039958,,,,,0.406534384308332,,,
7.354350779,0.406534384308332,,,,,,,
7.355408552,,,,,,,0.406534384308332,
7.355945584,,0.406534384308332,,,,,,
7.359641911,,,,,,0.406534384308332,,
7.361028736,,,,,,,,0.406534384308332
7.361411468,,,,0.406534384308332,,,,
7.368275451,,,0.406106974574446,,,,,
7.368813377,,,,,,,0.406106974574446,
7.369242536,0.406106974574446,,,,,,,
7.369304985,,,,,0.406106974574446,,,
7.373682831,,,,,,,,0.406106974574446
7.375127884,,,,,,0.406106974574446,,
7.375194374,,0.406106974574446,,,,,,
7.375781706,,,,0.406106974574446,,,,
7.382463664,0.405680114040944,,,,,,,
7.3835318,,,,,,,0.405680114040944,
7.383625683,,,,,0.405680114040944,,,
7.383630649,,,0.405680114040944,,,,,
7.387472657,,0.405680114040944,,,,,,
7.387879974,,,,0.405680114040944,,,,
7.389396041,,,,,,,,0.405680114040944
7.389819334,,,,,,0.405680114040944,,
7.395919843,0.405253801562518,,,,,,,
7.396971966,,,0.405253801562518,,,,,
7.397840188,,,,,,,0.405253801562518,
7.399484394,,,,,0.405253801562518,,,
7.403754846,,,,0.405253801562518,,,,
7.403828522,,0.405253801562518,,,,,,
7.404057639,,,,,,,,0.405253801562518
7.405906382,,,,,,0.405253801562518,,
7.411213923,,,,,0.404828035998392,,,
7.41134514,,,0.404828035998392,,,,,
7.413136107,0.404828035998392,,,,,,,
7.413970486,,,,,,,0.404828035998392,
7.419413513,,,,,,0.404828035998392,,
7.419455228,,0.404828035998392,,,,,,
7.41975833,,,,,,,,0.404828035998392
7.420103188,,,,0.404828035998392,,,,
7.42564852,,,,,,,0.404402816212298,
7.42758311,,,,,0.404402816212298,,,
7.428079483,0.404402816212298,,,,,,,
7.428270697,,,0.404402816212298,,,,,
7.431342942,,0.404402816212298,,,,,,
7.431463066,,,,0.404402816212298,,,,
7.431779918,,,,,,,,0.404402816212298
7.43194259,,,,,,0.404402816212298,,
7.438469998,0.403978141072446,,,,,,,
7.44036932,,,0.403978141072446,,,,,
7.441235676,,,,,,,0.403978141072446,
7.442096111,,,,,0.403978141072446,,,
7.445032711,,,,,,,,0.403978141072446
7.446731409,,0.403978141072446,,,,,,
7.447474232,,,,0.403978141072446,,,,
7.448861515,,,,,,0.403978141072446,,
7.453307256,,,,,0.403554009451494,,,
7.455537739,0.403554009451494,,,,,,,
7.45557801,,,0.403554009451494,,,,,
7.455650509,,,,,,,0.403554009451494,
7.45949363,,,,,,0.403554009451494,,
7.459740887,,,,,,,,0.403554009451494
7.461260385,,,,0.403554009451494,,,,
7.461575542,,0.403554009451494,,,,,,
7.467649289,,,0.403130420226518,,,,,
7.468656584,,,,,0.403130420226518,,,
7.469046724,,,,,,,0.403130420226518,
7.471481601,0.403130420226518,,,,,,,
7.472788842,,0.403130420226518,,,,,,
7.472921668,,,,0.403130420226518,,,,
7.474474538,,,,,,0.403130420226518,,
7.475698239,,,,,,,,0.403130420226518
7.481103735,0.402707372278989,,,,,,,
7.48218133,,,0.402707372278989,,,,,
7.48364055,,,,,0.402707372278989,,,
7.484961145,,,,,,,0.402707372278989,
7.486812617,,,,,,,,0.402707372278989
7.487453608,,,,0.402707372278989,,,,
7.489732504,,,,,,0.402707372278989,,
7.489844891,,0.402707372278989,,,,,,
7.496444601,,,0.402284864494743,,,,,
7.496770238,0.402284864494743,,,,,,,
7.498930892,,,,,0.402284864494743,,,
7.500861242,,,,,,,0.402284864494743,
7.500962417,,,,,,0.402284864494743,,
7.502480734,,,,,,,,0.402284864494743
7.502931646,,0.402284864494743,,,,,,
7.503979809,,,,0.402284864494743,,,,
7.511229084,,,0.40186289576395,,,,,
7.512810855,,,,,0.40186289576395,,,
7.514605578,0.40186289576395,,,,,,,
7.516890979,,,,,,,0.40186289576395,
7.518197817,,,,0.40186289576395,,,,
7.518854134,,,,,,,,0.40186289576395
7.518993325,,,,,,0.40186289576395,,
7.520267268,,0.40186289576395,,,,,,
7.526328126,,,,,,,0.401441464981092,
7.527109722,,,0.401441464981092,,,,,
7.527724079,0.401441464981092,,,,,,,
