Time [s],Rank 1,Rank 0,Rank 3,Rank 2
29.379152114,,,0.0541620086410629,
29.387429002,,,,0.0541101614170598
29.387893709,,,0.0541101614170598,
29.388737068,0.0541101614170598,,,
29.389800557,,0.0541101614170598,,
29.397883187,0.0541101614170598,,,
29.398217001,,,,0.0540313883155694
29.401082619,,,0.0541101614170598,
29.402305074,,0.0540313883155694,,
29.410034348,0.0540313883155694,,,
29.410238727,,,,0.0540313883155694
29.41332137,,,0.0540313883155694,
29.416646702,,0.0539553283047205,,
29.421320106,0.0540313883155694,,,
29.421719209,,,,0.0539553283047205
29.425906178,,,0.0539553283047205,
29.429487293,,,,0.0539553283047205
29.431577648,,0.0538778741327589,,
29.433313834,0.0539553283047205,,,
29.437055219,,,0.0538778741327589,
29.440956189,0.0538778741327589,,,
29.44224863,,,,0.0538778741327589
29.445767506,,0.0538133962898484,,
29.446399663,,,0.0538778741327589,
29.451174778,,,,0.0538133962898484
29.452815819,0.0538133962898484,,,
29.458126405,,,0.0538133962898484,
29.458497012,,0.0537503929392921,,
29.462061784,,,,0.0537503929392921
29.466389948,0.0537503929392921,,,
29.466473712,,,0.0537503929392921,
29.471497101,,0.0536988430457449,,
29.474927886,,,0.0536988430457449,
29.475888431,,,,0.0536988430457449
29.480604844,0.0536988430457449,,,
29.485272054,,0.0536473800950575,,
29.48798959,,,,0.0536473800950575
29.488285875,,,0.0536473800950575,
29.489915381,0.0536473800950575,,,
29.497343168,,,0.0536473800950575,
29.498559775,,0.0535959513118297,,
29.498916376,0.0536473800950575,,,
29.498977439,,,,0.0535959513118297
29.50835816,,,0.0535959513118297,
29.509329395,,,,0.0535205310990242
29.511155239,0.0535959513118297,,,
29.511593291,,0.0535205310990242,,
29.517243376,,,0.0535205310990242,
29.519393487,0.0535205310990242,,,
29.52225075,,,,0.0534692943000739
29.525144799,,0.0534692943000739,,
29.528351272,0.0534692943000739,,,
29.528525664,,,0.0534692943000739,
29.531292764,,,,0.0534184429000209
29.537310517,,0.0534184429000209,,
29.538178759,,,0.0534184429000209,
29.54253685,0.0534184429000209,,,
29.544368304,,,,0.0534184429000209
29.549753232,,0.0533674237289249,,
29.552647591,0.0533674237289249,,,
29.554492867,,,,0.0533674237289249
29.555174909,,,0.0533674237289249,
29.562166584,,,,0.0533034342004246
29.563970313,,0.0533034342004246,,
29.564448896,0.0533034342004246,,,
29.568266133,,,0.0533034342004246,
29.57277495,,,,0.0532525801033416
29.573180584,,0.0532525801033416,,
29.573698734,0.0533034342004246,,,
29.577086791,,,0.0532525801033416,
29.584364073,0.0532525801033416,,,
29.585672883,,0.0531892743206791,,
29.585946661,,,,0.0531892743206791
29.586566928,,,0.0531892743206791,
29.593059193,0.0531892743206791,,,
29.598421654,,,0.0531892743206791,
29.598901493,,,,0.053138347726631
29.599964547,,0.053138347726631,,
29.601932002,0.053138347726631,,,
29.609922218,0.053138347726631,,,
29.61044548,,,0.053138347726631,
29.612785141,,,,0.0530760636501374
29.612898613,,0.0530760636501374,,
29.619508126,,,0.0530760636501374,
29.621351587,0.0530760636501374,,,
29.625714825,,,,0.0530130323641898
29.626052446,,0.0530130323641898,,
29.628187007,,,0.0530130323641898,
29.634442693,0.0530130323641898,,,
29.63820552,,,,0.0529623575955267
29.638296113,,0.0529623575955267,,
29.640248961,,,0.0529623575955267,
29.644532877,0.0529623575955267,,,
29.650861831,,0.0529115665120712,,
29.650884397,,,,0.0529115665120712
29.652221849,,,0.0529115665120712,
29.653450079,0.0529115665120712,,,
29.66320468,,,,0.0528609565656862
29.664072084,,0.0528609565656862,,
29.665404164,,,0.0528609565656862,
29.666399489,0.0528609565656862,,,
29.6748581,,,0.0528102965676265,
29.675110796,0.0528102965676265,,,
29.675766245,,0.0528102965676265,,
29.676431448,,,,0.0528102965676265
29.683923668,0.0528102965676265,,,
29.68875582,,0.0527596224324086,,
29.688796644,,,,0.0527596224324086
29.688826575,,,0.0527596224324086,
29.695037329,0.0527596224324086,,,
29.6974395,,,,0.052696814704127
29.700620915,,0.052696814704127,,
29.700894282,,,0.052696814704127,
29.702819285,0.052696814704127,,,
29.706056316,,,,0.0526463829993092
29.708561724,,,0.052696814704127,
29.709715158,,0.0526463829993092,,
29.711436215,0.0526463829993092,,,
29.718698787,,0.0526463829993092,,
29.718754718,,,,0.0526463829993092
29.719834259,,,0.0526463829993092,
29.720556284,0.0526463829993092,,,
29.728886558,,,,0.0525844776456457
29.730478912,0.0525844776456457,,,
29.731145111,,0.0525844776456457,,
29.732228057,,,0.0525844776456457,
29.736371892,,,,0.0524951608234951
29.738736564,0.0525844776456457,,,
29.740639556,,0.0524951608234951,,
29.742927302,,,0.0524951608234951,
29.745208674,,,,0.0524951608234951
29.750279154,0.0524951608234951,,,
29.752364099,,,0.0524327636332339,
29.75402425,,0.0524327636332339,,
29.755240995,,,,0.0524327636332339
29.762557869,0.0524327636332339,,,
29.762948359,,,0.0524327636332339,
29.765872246,,0.0523695928130608,,
29.76794923,,,,0.0523695928130608
29.772250697,,,0.0523695928130608,
29.774297412,0.0523695928130608,,,
29.777052223,,0.0523079627653995,,
29.781162035,,,,0.0523079627653995
29.786033033,,,0.0523079627653995,
29.787065243,,0.0522577431297885,,
29.787075107,0.0523079627653995,,,
29.792618863,,,,0.0522577431297885
29.798660199,,,0.0522577431297885,
29.7989321,0.0522577431297885,,,
29.799785587,,0.052207586654981,,
29.80501055,,,,0.052207586654981
29.807762495,,,0.052207586654981,
29.811492173,0.052207586654981,,,
29.814045808,,0.0521574742488564,,
29.816812301,,,0.052207586654981,
29.819387602,,,,0.0521574742488564
29.825281032,,0.0520960333435638,,
29.82552536,0.0521574742488564,,,
29.825934954,,,0.0521574742488564,
29.833302134,,,0.0520960333435638,
29.83344919,,,,0.0520960333435638
29.835306672,0.0520960333435638,,,
29.8399049,,0.052046182569664,,
29.841973037,,,0.0520960333435638,
29.846347101,,,,0.052046182569664
29.849740021,0.052046182569664,,,
29.853119742,,,0.052046182569664,
29.853260087,,0.0519852837968438,,
29.858063375,,,,0.0519852837968438
29.859121131,0.0519852837968438,,,
29.861428852,,,0.0519852837968438,
29.866355666,,0.0519356512534607,,
29.8715633,,,,0.0519356512534607
29.871567242,0.0519356512534607,,,
29.875371467,,,0.0519356512534607,
29.879684491,,0.051885935705544,,
29.884549839,0.051885935705544,,,
29.884942117,,,,0.051885935705544
29.888404478,,,0.051885935705544,
29.890936555,,0.0518362850874378,,
29.892986046,,,,0.0518362850874378
29.896050751,,,0.0518362850874378,
29.898518026,0.0518362850874378,,,
29.904568378,,0.0517869233288711,,
29.905593659,,,,0.0517869233288711
29.908804217,,,0.0517869233288711,
29.90997593,0.0517869233288711,,,
29.917651038,,,,0.0517376463605056
29.918222323,,0.0517376463605056,,
29.921226511,,,0.0517376463605056,
29.922718845,0.0517376463605056,,,
29.928165602,,0.0516881696852731,,
29.929519391,,,,0.0516881696852731
29.934007268,0.0516881696852731,,,
29.934419831,,,0.0516881696852731,
29.941366864,,0.0516387071024111,,
29.943045637,,,,0.0516387071024111
29.946897933,0.0516387071024111,,,
29.946963133,,,0.0516387071024111,
29.954392862,,0.0515892946854057,,
29.955583561,,,,0.0515892946854057
29.959225719,,,0.0515892946854057,
29.96273241,0.0515892946854057,,,
29.967415653,,0.0515892946854057,,
29.967750421,,,,0.0515399264971154
29.971995764,,,0.0515892946854057,
29.978413332,0.0515399264971154,,,
29.978442628,,0.0515399264971154,,
29.981566613,,,,0.0515399264971154
29.982702095,,,0.0515399264971154,
29.986790402,,0.0514661603567928,,
29.990855476,,,0.0514661603567928,
