Time [s],Relative error 0
43.224001579,0.00886091626022429
43.233877247,0.00885234595095374
43.243147189,0.00884378393166929
43.252937291,0.00883523019435186
43.262590316,0.00882668473099011
43.272777412,0.00881814753358044
43.282336912,0.00880961859412703
43.291807847,0.00880109790464175
43.30170278,0.00879258545714423
43.31173543,0.00878408124366181
43.32189805,0.00877558525622954
43.331467533,0.00876709748689019
43.341925403,0.00875861792769421
43.351919975,0.00875014657069974
43.361621332,0.00874168340797263
43.370758579,0.00873322843158637
43.380946246,0.00872478163362215
43.390782884,0.00871634300616879
43.400794566,0.00870791254132279
43.411127178,0.00869949023118829
43.420779932,0.00869107606787706
43.429681506,0.0086826700435085
43.439080536,0.00867427215020965
43.449313297,0.00866588238011515
43.45783263,0.00865750072536725
43.467290936,0.00864912717811583
43.476854686,0.00864076173051832
43.486952987,0.00863240437473977
43.496299546,0.00862405510295279
43.506511269,0.00861571390733758
43.515755893,0.0086073807800819
43.526260501,0.00859905571338105
43.534609251,0.0085907386994379
43.545720055,0.00858242973046287
43.554621689,0.00857412879867389
43.56349597,0.00856583589629644
43.573438141,0.0085575510155635
43.582362708,0.0085492741487156
43.592439871,0.00854100528800074
43.602431907,0.00853274442567443
43.612395218,0.00852449155399969
43.622093327,0.008516246665247
43.633633812,0.00850800975169433
43.643710593,0.00849978080562712
43.653707852,0.00849155981933828
43.663121806,0.00848334678512815
43.672781226,0.00847514169530456
43.681608819,0.00846694454218275
43.691352744,0.00845875531808539
43.701024322,0.00845057401534262
43.711058907,0.00844240062629194
43.721338225,0.0084342351432783
43.731570726,0.00842607755865407
43.741318901,0.00841792786477897
43.750952842,0.00840978605402016
43.760636177,0.00840165211875215
43.770949775,0.00839352605135684
43.780688267,0.00838540784422351
43.789634554,0.00837729748974878
43.798585651,0.00836919498033665
43.808514793,0.00836110030839845
43.818789812,0.00835301346635286
43.829074913,0.00834493444662589
43.839051555,0.00833686324165088
43.848004927,0.0083287998438685
43.858371146,0.00832074424572671
43.867652515,0.00831269643968079
43.877430348,0.00830465641819333
43.890269536,0.00829662417373418
43.900475165,0.00828859969878051
43.911917052,0.00828058298581675
43.922254585,0.0082725740273346
43.931263516,0.00826457281583302
43.941328571,0.00825657934381824
43.954961007,0.00824859360380373
43.963613446,0.00824061558831021
43.972135896,0.00823264528986562
43.982382158,0.00822468270100515
43.99148696,0.0082167278142712
44.001735658,0.00820878062221338
44.01188616,0.00820084111738851
44.021160633,0.00819290929236061
44.031067223,0.00818498513970092
44.041704255,0.00817706865198782
44.052467479,0.0081691598218069
44.06289091,0.00816125864175092
44.071616057,0.0081533651044198
44.080936075,0.00814547920242062
44.090744248,0.00813760092836761
44.099997391,0.00812973027488216
44.109732015,0.00812186723459277
44.120085644,0.00811401180013509
44.130144996,0.00810616396415191
44.14031816,0.00809832371929309
44.149842489,0.00809049105821566
44.160402735,0.0080826659735837
44.170716944,0.00807484845806842
44.180097992,0.00806703850434811
44.189778631,0.00805923610510813
44.200660268,0.00805144125304095
44.210337308,0.00804365394084608
44.220073295,0.0080358741612301
44.229515795,0.00802810190690664
44.238920889,0.0080203371705964
44.248706339,0.0080125799450271
44.258474039,0.0080048302229335
44.26848533,0.00799708799705739
44.277457807,0.00798935326014759
44.28743515,0.00798162600495993
44.300516566,0.00797390622425723
44.311107933,0.00796619391080934
44.320553731,0.00795848905739309
44.330497386,0.0079507916567923
44.339775778,0.00794310170179776
44.349797874,0.00793541918520726
44.359074622,0.00792774409982553
44.36878956,0.00792007643846428
44.377166224,0.00791241619394216
44.387475792,0.00790476335908477
44.397679116,0.00789711792672466
44.407702033,0.00788947988970131
44.416896742,0.00788184924086112
44.426681672,0.00787422597305742
44.435970107,0.00786661007915044
44.445618672,0.00785900155200734
44.45534231,0.00785140038450215
44.465080481,0.00784380656951583
44.474869099,0.00783622009993618
44.484720501,0.00782864096865793
44.49443545,0.00782106916858265
44.504023184,0.00781350469261879
44.515897669,0.00780594753368165
44.524745258,0.00779839768469341
44.533775338,0.00779085513858306
44.543080221,0.00778331988828646
44.551588949,0.00777579192674629
44.560303572,0.00776827124691206
44.568758827,0.0077607578417401
44.578350792,0.00775325170419355
44.588325288,0.00774575282724237
44.598709017,0.00773826120386332
44.608954527,0.00773077682703992
44.619079741,0.00772329968976254
44.632082004,0.00771582978502827
44.642117992,0.007708367105841
44.652264465,0.00770091164521141
44.663060895,0.0076934633961569
44.67278326,0.00768602235170165
44.68234273,0.00767858850487659
44.692556577,0.00767116184871937
44.702630433,0.0076637423762744
44.712409218,0.00765633008059282
44.722314765,0.00764892495473246
44.732307533,0.00764152699175789
44.741519352,0.0076341361847404
44.751652423,0.00762675252675796
44.761575962,0.00761937601089525
44.77027127,0.00761200663024362
44.77999577,0.00760464437790114
44.790345832,0.00759728924697252
44.799821288,0.00758994123056916
44.809258325,0.00758260032180912
44.818437108,0.00757526651381711
44.828057789,0.00756793979972451
44.837837927,0.00756062017266933
44.847545187,0.00755330762579622
44.857346484,0.00754600215225646
44.866576875,0.00753870374520795
44.875487309,0.00753141239781523
44.8857761,0.00752412810324943
44.895524224,0.0075168508546883
44.904772687,0.00750958064531619
44.914631356,0.00750231746832403
44.924455326,0.00749506131690936
44.934600695,0.00748781218427626
44.94449636,0.00748057006363544
44.953719023,0.00747333494820412
44.963376118,0.00746610683120613
44.972635496,0.00745888570587183
44.983067116,0.00745167156543814
44.991952392,0.00744446440314849
45.001496897,0.0074372642122529
45.01008998,0.00743007098600789
45.018974654,0.00742288471767649
45.028591857,0.00741570540052828
45.038566223,0.00740853302783931
45.047831745,0.00740136759289219
45.055944832,0.00739420908897597
45.065723226,0.00738705750938623
45.075856077,0.00737991284742503
45.085718555,0.00737277509640089
45.095849702,0.00736564424962882
45.104735269,0.00735852030043031
45.115596438,0.00735140324213327
45.124924715,0.00734429306807211
45.134879406,0.00733718977158766
45.144570559,0.00733009334602719
45.154546919,0.00732300378474442
45.163851882,0.0073159210810995
45.1742742,0.007308845228459
45.183368679,0.00730177622019589
45.192656853,0.00729471404968958
45.201435894,0.00728765871032586
45.211057547,0.00728061019549693
