Time [s],Rank 27,Rank 5,Rank 14,Rank 19,Rank 1,Rank 20,Rank 8,Rank 25,Rank 12,Rank 17,Rank 31,Rank 4,Rank 23,Rank 0,Rank 28,Rank 10,Rank 7,Rank 15,Rank 21,Rank 3,Rank 26,Rank 13,Rank 18,Rank 6,Rank 24,Rank 29,Rank 11,Rank 2,Rank 16,Rank 30,Rank 9,Rank 22
0.359600321,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,,,,,,,
0.369773417,,,,,,,,,,,,,,,,,0.6635642051959,,,,,,,,,,,,,,,
0.432786451,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,
0.43539247,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,
0.442084058,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,
0.445889439,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,
0.447700206,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,
0.448523508,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.452435828,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,,
0.458965836,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,
0.461162618,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,
0.477543863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008
0.49723566,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,
0.500415738,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.509402455,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,
0.516437885,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,
0.519875418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,
0.521636182,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,
0.525448572,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,
0.530315841,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,
0.532387735,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.533252485,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,
0.534292771,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,
0.534614093,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,
0.543559073,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.543938334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,
0.548445826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,
0.55502838,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,
0.555357753,,,,,,,,,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,
0.559518242,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,
0.563106329,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,
0.566372951,,,,,,,,,,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,
0.566791506,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.578164489,,,,,,,,0.579089584007008,,,,,,,,,,,,,,,,,,,,,,,,
0.641085424,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,
0.646439217,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,
0.650289381,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,,
0.657334042,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.658727412,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,
0.659353117,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,
0.660372735,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,
0.661998993,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,
0.700221455,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,
0.703810527,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,
0.70729859,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71255846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,
0.71812165,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,
0.721911532,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,
0.723124152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,
0.729105545,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.73166347,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,
0.731883311,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,
0.733354059,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,
0.735560304,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,
0.738106205,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,
0.74780378,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,
0.766480808,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,
0.774781022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,
0.780835446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046
0.799791693,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,
0.805095702,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.812960685,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,
0.813704259,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.815259248,,,,,,,,,,,,,,,,,,,,,,,,0.540226535124046,,,,,,,,
0.821634109,,,,,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,
0.829576763,,,,,,,,,,0.540226535124046,,,,,,,,,,,,,,,,,,,,,,
0.91155882,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,
0.919642178,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,
0.921931804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,
0.928136071,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,
0.929031413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,
0.957173981,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,
0.963749664,,,,,,,,,,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,
0.963948587,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,
0.966012886,,,,,,,,,,,,,,,0.513664358889722,,,,,,,,,,,,,,,,,
0.971091703,,,,,0.513664358889722,,,,,,,,,,,,,,,,,,,,,,,,,,,
