Time [s],Rank 5,Rank 14,Rank 1,Rank 8,Rank 12,Rank 4,Rank 0,Rank 10,Rank 7,Rank 15,Rank 3,Rank 13,Rank 6,Rank 11,Rank 2,Rank 9
0.279011947,0.765620762762879,,,,,,,,,,,,,,,
0.280915307,,,,,,,,,,,,,,0.765620762762879,,
0.281430353,,,,,,,,,,,,,,,0.765620762762879,
0.282250296,,,,,,0.765620762762879,,,,,,,,,,
0.283149978,,0.765620762762879,,,,,,,,,,,,,,
0.284197691,,,,,,,,,,,0.765620762762879,,,,,
0.284380954,,,,,,,,,,0.765620762762879,,,,,,
0.28593222,,,,,,,,0.765620762762879,,,,,,,,
0.287162742,,,,,,,,,0.765620762762879,,,,,,,
0.288528218,,,,,0.765620762762879,,,,,,,,,,,
0.289490116,,,,,,,,,,,,,,,,0.765620762762879
0.293535068,,,,0.765620762762879,,,,,,,,,,,,
0.295528101,,,,,,,0.765620762762879,,,,,,,,,
0.296148181,,,0.765620762762879,,,,,,,,,,,,,
0.300854029,,,,,,,,,,,0.765620762762879,,,,,
0.301320494,,0.765620762762879,,,,,,,,,,,,,,
0.303842699,,,,,,,,,,,,,,0.765620762762879,,
0.304111006,,,,,0.765620762762879,,,,,,,,,,,
0.305701008,,,,,,,,,,,,,0.765620762762879,,,
0.306548451,,,,,,,,,,0.765620762762879,,,,,,
0.309026952,,,,,,,,0.763921716839736,,,,,,,,
0.31018996,,,,,,,,,,,,,,,0.763921716839736,
0.310879611,,,,,,0.763921716839736,,,,,,,,,,
0.311606364,,,,,,,,,,,,0.763921716839736,,,,
0.312777566,,,,,,,0.763921716839736,,,,,,,,,
0.31452901,,,,,,,,,0.763921716839736,,,,,,,
0.315291648,,,0.763921716839736,,,,,,,,,,,,,
0.317836109,,,,,,,,,,,,,,,,0.763921716839736
0.317859069,,,,,,,,,,,0.763921716839736,,,,,
0.318010612,,,,0.763921716839736,,,,,,,,,,,,
0.318697875,,0.763921716839736,,,,,,,,,,,,,,
0.322883049,,,,,0.763921716839736,,,,,,,,,,,
0.326683339,,,,,,,,,,0.763921716839736,,,,,,
0.327930532,,,,,,,,,,,,,,0.763921716839736,,
0.328915613,,,,,,,,,,,,,0.763921716839736,,,
0.333863387,,,,,,,,,,,0.763921716839736,,,,,
0.33500108,,,,,,,,,,,,,,,0.763921716839736,
0.338767081,,,,,,,,,,,,0.763921716839736,,,,
0.341395364,,,,,,,,,,0.763921716839736,,,,,,
0.341433302,,,,,,,,0.763921716839736,,,,,,,,
0.341548389,,,,,,,,,0.763921716839736,,,,,,,
0.341646693,,,,,,0.763921716839736,,,,,,,,,,
0.342067599,,0.763921716839736,,,,,,,,,,,,,,
0.346476382,,,,0.763921716839736,,,,,,,,,,,,
0.346595799,,,,,,,0.763921716839736,,,,,,,,,
0.347706573,,,,,,,,,,,,,,,,0.763921716839736
0.348282155,,,,,0.763921716839736,,,,,,,,,,,
0.35125493,,,0.763921716839736,,,,,,,,,,,,,
0.354935832,,,,,,,,,,,,,,0.763921716839736,,
0.355414892,,,,,,,,,,,0.763921716839736,,,,,
0.357275609,,,,,,,,,,,,,,,0.763921716839736,
0.358983406,,,,,,,,,,,,0.763921716839736,,,,
0.359521647,,,,,,,,,,,,,0.763921716839736,,,
0.362073131,,,,,,,,,,0.763921716839736,,,,,,
0.365224353,,0.763921716839736,,,,,,,,,,,,,,
0.365994352,,,,,,,,0.763921716839736,,,,,,,,
0.36803926,,,,,,,0.763921716839736,,,,,,,,,
0.368811323,,,,,,0.763921716839736,,,,,,,,,,
0.368889074,,,,,0.763921716839736,,,,,,,,,,,
0.370624181,,,,,,,,,0.763921716839736,,,,,,,
0.371143869,,,,0.763921716839736,,,,,,,,,,,,
0.3727785,,,0.763921716839736,,,,,,,,,,,,,
0.375959239,,,,,,,,,,,0.763921716839736,,,,,
0.376898163,,,,,,,,,,,,,,,,0.763921716839736
0.378758502,,,,,,,,,,,,,,,0.763921716839736,
0.379660342,0.763921716839736,,,,,,,,,,,,,,,
0.379976259,,,,,,,,,,,,,,0.763921716839736,,
0.381450561,,,,,,,,,,,,0.763921716839736,,,,
0.383637068,,,,,,,,,,,,,0.763921716839736,,,
0.385531368,,,,,,,,,,0.763921716839736,,,,,,
0.385717446,,0.762733279923054,,,,,,,,,,,,,,
0.38805614,,,,,,,0.762733279923054,,,,,,,,,
0.390967223,,,,,,,,,,,0.762733279923054,,,,,
0.391587981,,,,,0.762733279923054,,,,,,,,,,,
0.392493235,,,,,,,,0.762733279923054,,,,,,,,
0.392787315,,,,,,0.762733279923054,,,,,,,,,,
0.393456492,,,0.762733279923054,,,,,,,,,,,,,
0.394900989,,,,0.762733279923054,,,,,,,,,,,,
0.394940583,,,,,,,,,0.762733279923054,,,,,,,
0.397523124,,,,,,,,,,,,,,,0.762733279923054,
0.398164742,,,,,,,,,,,,,,,,0.762733279923054
0.398222774,,,,,,,,,,,,0.762733279923054,,,,
0.401290556,,,,,,,,,,,,,,0.762733279923054,,
0.402801692,,,,,,,,,,0.762733279923054,,,,,,
0.402886377,,,,,,,,,,,,,0.762733279923054,,,
0.404215002,0.762733279923054,,,,,,,,,,,,,,,
0.409338168,,,,,,,,,,,0.762733279923054,,,,,
0.410090438,,,0.760565508090912,,,,,,,,,,,,,
0.411044035,,0.760565508090912,,,,,,,,,,,,,,
0.411298128,,,,,,,0.760565508090912,,,,,,,,,
0.414850696,,,,,0.760565508090912,,,,,,,,,,,
0.415401303,,,,,,,,,,,,,,,0.760565508090912,
0.416648262,,,,,,0.760565508090912,,,,,,,,,,
0.418589595,,,,,,,,,0.760565508090912,,,,,,,
0.420866186,,,,,,,,,,,,0.760565508090912,,,,
0.422642242,,,,,,,,,,0.760565508090912,,,,,,
0.422867891,,,,0.760565508090912,,,,,,,,,,,,
0.42344768,,,,,,,,,,,,,,,,0.760565508090912
0.424292786,,,,,,,,,,,,,0.760565508090912,,,
0.424674823,0.760565508090912,,,,,,,,,,,,,,,
0.424858119,,,,,,,,0.760565508090912,,,,,,,,
0.424874238,,,,,,,,,,,,,,0.760565508090912,,
0.429570106,,,,,,,,,,,0.760565508090912,,,,,
0.433326553,,,0.759908857562891,,,,,,,,,,,,,
0.433756276,,0.760565508090912,,,,,,,,,,,,,,
0.43424628,,,,,,,0.759908857562891,,,,,,,,,
0.437927522,,,,,,,,,,,,,,,0.759908857562891,
0.438136234,,,,,0.759908857562891,,,,,,,,,,,
0.442906448,,,,,,,,,,0.759908857562891,,,,,,
0.443148434,,,,,,,,,,,,0.759908857562891,,,,
0.444318462,,,,0.759908857562891,,,,,,,,,,,,
0.444451333,,,,,,0.759908857562891,,,,,,,,,,
0.446758701,,,,,,,,0.759908857562891,,,,,,,,
0.446973352,,,,,,,,,,,,,,0.759908857562891,,
0.447305653,0.759908857562891,,,,,,,,,,,,,,,
0.447514668,,,,,,,,,,,,,0.759908857562891,,,
0.447980932,,,,,,,,,,,,,,,,0.759908857562891
0.448176557,,,,,,,,,0.759908857562891,,,,,,,
0.448354692,,,,,,,,,,,0.759908857562891,,,,,
0.451199739,,0.759908857562891,,,,,,,,,,,,,,
0.454459993,,,,,,,0.759908857562891,,,,,,,,,
0.457251334,,,0.759274292430981,,,,,,,,,,,,,
0.460396339,,,,,,,,,,,,,,,0.759274292430981,
0.46211992,,,,,0.759274292430981,,,,,,,,,,,
0.463455609,,,,,,,,,,,,0.759274292430981,,,,
0.464649948,,,,,,,,,,0.759274292430981,,,,,,
0.468853413,,,,0.759274292430981,,,,,,,,,,,,
0.468943162,,0.759274292430981,,,,,,,,,,,,,,
0.469035211,,,,,,,,,,,,,,,,0.759274292430981
0.469088771,0.759274292430981,,,,,,,,,,,,,,,
0.469567496,,,,,,,,,,,,,,0.759274292430981,,
0.469760771,,,,,,,,0.759274292430981,,,,,,,,
0.470101046,,,,,,,,,,,0.759274292430981,,,,,
0.470442949,,,,,,0.759274292430981,,,,,,,,,,
0.470497866,,,,,,,,,0.759274292430981,,,,,,,
0.470716063,,,,,,,,,,,,,0.759274292430981,,,
0.471212254,,,,,,,0.759274292430981,,,,,,,,,
0.47867866,,,,,,,,,,,,0.759274292430981,,,,
0.480380202,,,0.758660810445721,,,,,,,,,,,,,
0.483135731,,,,,0.758660810445721,,,,,,,,,,,
0.483548771,,,,,,,,,,0.758660810445721,,,,,,
0.483593937,,,,,,,,,,,,,,,0.758660810445721,
0.484780313,,,,,,,,,,,0.758660810445721,,,,,
0.487414882,,0.758660810445721,,,,,,,,,,,,,,
0.489484335,,,,,,,,,,,,,,0.758660810445721,,
0.492118333,,,,,,,,,,,,,0.758660810445721,,,
0.492291598,,,,,,,0.758660810445721,,,,,,,,,
0.492329189,,,,,,,,,,,,,,,,0.758660810445721
0.492528244,,,,,,0.758660810445721,,,,,,,,,,
0.492654464,,,,0.758660810445721,,,,,,,,,,,,
0.492885195,0.758660810445721,,,,,,,,,,,,,,,
0.493252798,,,,,,,,0.758660810445721,,,,,,,,
0.495481073,,,,,,,,,,,,0.758660810445721,,,,
0.495923738,,,,,,,,,0.758660810445721,,,,,,,
0.501415132,,,,,,,,,,,0.758660810445721,,,,,
0.502609709,,,,,,,,,,,,,,,0.758660810445721,
0.503283858,,,,,,,,,,0.758660810445721,,,,,,
0.507864623,,,,,0.758660810445721,,,,,,,,,,,
0.510742722,,,0.758067306672993,,,,,,,,,,,,,
0.513178446,,0.758067306672993,,,,,,,,,,,,,,
0.514046545,,,,,,,0.758067306672993,,,,,,,,,
0.514629412,,,,,,,,,,,,,,0.758067306672993,,
0.516506323,,,,,,,,,,,,0.758067306672993,,,,
0.516580774,,,,0.758067306672993,,,,,,,,,,,,
0.517674453,,,,,,,,,,,,,0.758067306672993,,,
0.518070044,,,,,,0.758067306672993,,,,,,,,,,
0.519640549,,,,,,,,,,,,,,,,0.758067306672993
0.519667678,,,,,,,,0.758067306672993,,,,,,,,
0.520324959,0.758067306672993,,,,,,,,,,,,,,,
0.520895467,,,,,,,,,,,,,,,0.758067306672993,
0.521036815,,,,,,,,,,,0.758067306672993,,,,,
0.521317188,,,,,,,,,,0.758067306672993,,,,,,
0.524615264,,,,,,,,,0.758067306672993,,,,,,,
0.525089343,,,,,0.758067306672993,,,,,,,,,,,
0.532540063,,,0.758067306672993,,,,,,,,,,,,,
0.535059857,,,,,,,0.758067306672993,,,,,,,,,
0.536793702,,,,,,,,,,,,0.758067306672993,,,,
0.537555538,,,,,,,,,,,,,0.758067306672993,,,
0.538442752,,0.758067306672993,,,,,,,,,,,,,,
0.538661507,,,,,,,,,,,,,,0.758067306672993,,
0.540077953,,,,,,,,,,0.757364470003472,,,,,,
0.543088357,,,,0.757364470003472,,,,,,,,,,,,
0.543770189,,,,,,0.757364470003472,,,,,,,,,,
0.544063596,,,,,,,,,,,0.757364470003472,,,,,
0.545695327,0.757364470003472,,,,,,,,,,,,,,,
0.54593341,,,,,,,,,,,,,,,0.757364470003472,
0.546269298,,,,,,,,0.757364470003472,,,,,,,,
0.546740767,,,,,0.757364470003472,,,,,,,,,,,
0.547816991,,,,,,,,,,,,,,,,0.757364470003472
0.550770858,,,0.757364470003472,,,,,,,,,,,,,
0.552273509,,,,,,,0.757364470003472,,,,,,,,,
0.55302121,,0.757364470003472,,,,,,,,,,,,,,
0.553899084,,,,,,,,,,,,0.757364470003472,,,,
0.55441632,,,,,,,,,0.757364470003472,,,,,,,
0.556552515,,,,,,,,,,,,,0.757364470003472,,,
0.558047875,,,,,,,,,,,,,,0.757364470003472,,
0.559636865,,,,,,,,,,0.757364470003472,,,,,,
0.564676842,,,,,,,,,,,0.757364470003472,,,,,
0.569356128,,,,,,,,,,,,,,,0.756640727963138,
0.569842281,,,,,0.756640727963138,,,,,,,,,,,
0.570336721,,,,,,,,0.756640727963138,,,,,,,,
0.570432987,,,,,,,0.756640727963138,,,,,,,,,
0.57197091,0.756640727963138,,,,,,,,,,,,,,,
0.573753784,,0.756640727963138,,,,,,,,,,,,,,
0.57422871,,,,,,,,,,,,0.756640727963138,,,,
0.574694957,,,,0.756640727963138,,,,,,,,,,,,
0.575652251,,,,,,0.756640727963138,,,,,,,,,,
0.576505197,,,0.756640727963138,,,,,,,,,,,,,
0.57689487,,,,,,,,,,,,,,,,0.756640727963138
0.579347887,,,,,,,,,,0.756640727963138,,,,,,
0.579867161,,,,,,,,,,,,,0.756640727963138,,,
0.582345951,,,,,,,,,,,0.756640727963138,,,,,
0.583200419,,,,,,,,,,,,,,0.756640727963138,,
0.585085098,,,,,,,,,0.756640727963138,,,,,,,
0.591461545,,0.756640727963138,,,,,,,,,,,,,,
0.591722594,,,,,,,0.756640727963138,,,,,,,,,
0.593217887,,,,,0.756640727963138,,,,,,,,,,,
0.593271952,,,,,,,,,,,,,,,0.756640727963138,
0.59728593,0.756064517630293,,,,,,,,,,,,,,,
0.597307066,,,,,,,,,,0.756064517630293,,,,,,
0.598297518,,,,,,,,,,,,0.756064517630293,,,,
